SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,exchange
MAHESHWARI,SM,142,142,137.25,137.25,137.25,140.05,4000,558500,10-JUL-2017,2,INE263W01010,nse
MAHINDCIE,EQ,239.5,239.5,235.8,236.3,237,238.2,14527,3437414.05,10-JUL-2017,250,INE536H01010,nse
MAHLIFE,EQ,437.1,452,426.35,435.7,437.9,439.65,2612,1140682.4,10-JUL-2017,101,INE813A01018,nse
MAHSCOOTER,EQ,1919.75,1920,1903,1908.5,1903,1918.35,355,680943.95,10-JUL-2017,22,INE288A01013,nse
MAHSEAMLES,EQ,443,443,427.25,430.5,430.5,425.7,27492,11836728.15,10-JUL-2017,368,INE271B01025,nse
MAITHANALL,EQ,488,490.95,471.1,479.9,488,485.95,6960,3352343,10-JUL-2017,320,INE683C01011,nse
MAJESCO,EQ,305,319,295.05,305.8,305,304.15,15485,4742474.9,10-JUL-2017,203,INE898S01029,nse
MALUPAPER,EQ,24.9,26.25,24.35,25.65,25.65,25.55,3554,90732.3,10-JUL-2017,15,INE383H01017,nse
MANAKALUCO,EQ,6.35,7.2,6.35,6.9,7.2,6.9,8561,58383.1,10-JUL-2017,35,INE859Q01017,nse
MANAKCOAT,EQ,12.8,13.3,11,12.75,12.9,11.15,172704,2153513.6,10-JUL-2017,287,INE830Q01018,nse
MANAKINDST,BE,39,39.85,36.3,37.05,37.05,38.15,3027,112361.45,10-JUL-2017,22,INE831Q01016,nse
MANAKSIA,EQ,78.55,81.75,76.6,78.1,77.65,79.15,1859,145924.75,10-JUL-2017,39,INE015D01022,nse
MANAKSTEEL,EQ,24.5,24.75,24,24.6,24.3,24.8,11938,292597.6,10-JUL-2017,77,INE824Q01011,nse
MANALIPETC,EQ,39,40.45,38.75,39,38.75,39.7,86795,3404608.25,10-JUL-2017,486,INE201A01024,nse
MANAPPURAM,EQ,105,105,99.2,101.4,101.3,101.6,1063437,108256436.45,10-JUL-2017,3862,INE522D01027,nse
MANDHANA,EQ,11.9,12.35,11.85,12.3,12.35,11.8,138694,1705058.65,10-JUL-2017,253,INE087J01010,nse
MANGALAM,EQ,167.8,172.8,165.5,167.8,168.8,166.35,7561,1264553.85,10-JUL-2017,146,INE584F01014,nse
MANGCHEFER,EQ,73.5,78,65.3,75.3,75.4,74.1,8674,654324.7,10-JUL-2017,81,INE558B01017,nse
MANGLMCEM,EQ,368,369.45,358,367.95,367,362.65,1084,397396.9,10-JUL-2017,53,INE347A01017,nse
MANGTIMBER,EQ,27,28.35,27,27.65,27.7,27.75,6007,165397.05,10-JUL-2017,37,INE805B01012,nse
MANINDS,EQ,80,81.75,79,79.5,79.4,80.85,103478,8250912.4,10-JUL-2017,437,INE993A01026,nse
MANINFRA,EQ,65,66.5,64.9,65.95,65.45,64.15,604970,39833154.95,10-JUL-2017,1277,INE949H01023,nse
MANPASAND,EQ,784,785.45,765.35,770.3,768,775.7,6608,5098824.05,10-JUL-2017,273,INE122R01018,nse
MANUGRAPH,EQ,52.7,53.7,51.5,52.6,52,53.15,1735,91199.05,10-JUL-2017,26,INE867A01022,nse
MARALOVER,EQ,45,45.6,44.45,44.95,44.65,45.6,2818,126130.15,10-JUL-2017,25,INE882A01013,nse
MARATHON,EQ,316.95,316.95,305,305.95,305,314.1,1365,419951.15,10-JUL-2017,28,INE182D01012,nse
MARICO,EQ,324,324,319.55,323,323.7,320.2,68720,22170538.5,10-JUL-2017,1530,INE196A01026,nse
MARKSANS,EQ,44.05,44.9,42,44.5,44.7,42.9,1045429,46292373.1,10-JUL-2017,3346,INE750C01026,nse
MARUTI,EQ,7500.5,7500.5,6700,7430.45,7433.3,7432.8,47433,352788666.4,10-JUL-2017,4351,INE585B01010,nse
MASTEK,EQ,278.95,279.2,272.2,275.65,275.65,275.2,22237,6125254,10-JUL-2017,1351,INE759A01021,nse
MAWANASUG,EQ,80.95,83,79.55,80.8,82.6,80.65,107361,8669872.5,10-JUL-2017,320,INE636A01039,nse
MAXINDIA,EQ,154,154,152.05,152.4,152.9,152.45,16041,2447699.95,10-JUL-2017,77,INE153U01017,nse
MAXVIL,EQ,91,93,91,92.15,92.1,91.4,28298,2612442.3,10-JUL-2017,168,INE154U01015,nse
MAYURUNIQ,EQ,369,369,361.3,363.8,363.95,364.6,9345,3407415.75,10-JUL-2017,165,INE040D01038,nse
MAZDA,EQ,336.5,341,332,335.3,335.8,339.55,70,23499.8,10-JUL-2017,21,INE885E01034,nse
MBAPL,SM,65.65,65.65,65.65,65.65,65.65,65.9,3000,196950,10-JUL-2017,1,INE900L01010,nse
MBECL,EQ,62.35,65,62.35,64,63.85,62.35,82202,5269149.35,10-JUL-2017,462,INE748A01016,nse
MBLINFRA,EQ,29.5,30.25,29.2,30.1,30.2,29.5,96331,2886333.3,10-JUL-2017,368,INE912H01013,nse
MCDHOLDING,EQ,40.6,40.6,39,39.7,39.65,39.9,12964,511838.55,10-JUL-2017,93,INE836H01014,nse
MCDOWELL-N,EQ,2648,2648,2360.5,2637.95,2644,2622.5,83437,219375326.75,10-JUL-2017,3757,INE854D01016,nse
MCL,SM,217,217,208.5,208.5,208.5,209,4800,1026400,10-JUL-2017,3,INE813V01014,nse
MCLEODRUSS,EQ,179.85,186.8,179.05,180.8,181.55,178.6,72288,13169818.2,10-JUL-2017,730,INE942G01012,nse
MCX,EQ,1100,1100,1081.7,1085.7,1088,1091.6,22376,24336252.35,10-JUL-2017,745,INE745G01035,nse
MEGASOFT,EQ,15.1,16.5,15.1,16.2,16.4,16.25,14980,242973.7,10-JUL-2017,82,INE933B01012,nse
MEGH,EQ,58.85,58.85,53,54.35,54.2,53,989047,53907097.7,10-JUL-2017,3728,INE974H01013,nse
MENONBE,EQ,87.4,88,81,84.95,84.8,88.1,17821,1525059.65,10-JUL-2017,240,INE071D01033,nse
MEP,EQ,150,150,122,139.35,140.65,137.35,1536755,213366224.05,10-JUL-2017,5710,INE776I01010,nse
MERCATOR,EQ,44.85,45.15,43.7,43.9,43.8,44.8,239465,10569263.7,10-JUL-2017,950,INE934B01028,nse
MERCK,EQ,1085,1085,1068.15,1069.95,1071,1073.85,1108,1187493.35,10-JUL-2017,66,INE199A01012,nse
METALFORGE,EQ,39.55,40.15,39.5,39.8,39.9,39.4,18821,750099.65,10-JUL-2017,319,INE425A01011,nse
METKORE,EQ,2.8,3.05,2.8,2.8,3,3,5472,15396.6,10-JUL-2017,8,INE592I01029,nse
MFSL,EQ,596.65,603.65,593,597.1,595.7,594.15,65629,39254464.65,10-JUL-2017,1395,INE180A01020,nse
MGL,EQ,929,992.95,929,978.3,979,975.45,14788,14481918,10-JUL-2017,701,INE002S01010,nse
MHRIL,EQ,490,490,424.95,429.8,430,652.65,34007,14719866.35,10-JUL-2017,1689,INE998I01010,nse
MIC,EQ,9.7,9.7,8.8,8.85,8.8,8.95,406875,3626793.8,10-JUL-2017,473,INE287C01029,nse
MIDCAPIWIN,EQ,64,72.5,64,70,70,65.7,901,63040,10-JUL-2017,40,INF109KB1XT3,nse
MINDACORP,EQ,119.35,119.35,116,118,117.65,118.2,42639,5033679.9,10-JUL-2017,305,INE842C01021,nse
MINDAIND,EQ,672,675.5,655,672.45,672.05,670.7,8188,5505349.4,10-JUL-2017,262,INE405E01023,nse
MINDTECK,EQ,85.7,90,77.15,77.65,77.5,77.25,4828,378720.9,10-JUL-2017,80,INE110B01017,nse
MINDTREE,EQ,539,539,518.9,529.65,529.1,539.15,81549,43225589.8,10-JUL-2017,1502,INE018I01017,nse
MIRCELECTR,EQ,16.75,16.75,15.35,15.75,15.7,15.35,312629,4962168.2,10-JUL-2017,583,INE831A01028,nse
MIRZAINT,EQ,159.65,161.5,156.1,157.2,157.5,158.7,61061,9633658.25,10-JUL-2017,549,INE771A01026,nse
MMFL,EQ,679.15,680,643,667.6,663,677.2,2529,1684377.6,10-JUL-2017,123,INE227C01017,nse
MMTC,EQ,59.4,60.25,59.15,59.45,59.35,59.05,175783,10491670.2,10-JUL-2017,1251,INE123F01029,nse
MOHITIND,EQ,57,59.75,55.05,58.6,59,55.55,193005,10908181.65,10-JUL-2017,435,INE954E01012,nse
MOIL,EQ,320,323,319.05,320.8,321.1,320.65,53815,17262895.05,10-JUL-2017,1521,INE490G01020,nse
MOLDTECH,EQ,50.55,52.8,50.55,51.4,51.7,51.25,2246,115964,10-JUL-2017,33,INE835B01035,nse
MOLDTKPAC,EQ,299,309,295.5,301.75,307,301.6,15176,4554221.95,10-JUL-2017,295,INE893J01029,nse
MOMAI,SM,133.4,133.4,128,131.5,131.5,131,14400,1905760,10-JUL-2017,9,INE133R01015,nse
MONNETISPA,EQ,34.7,34.7,34,34.35,34.25,34.15,90502,3106635,10-JUL-2017,551,INE743C01013,nse
MONSANTO,EQ,2751.5,2848,2751.5,2775.45,2777.35,2812.95,642,1787810.8,10-JUL-2017,131,INE274B01011,nse
MONTECARLO,EQ,543.1,581,540.45,561.8,561.55,546.65,39980,22621320.8,10-JUL-2017,1076,INE950M01013,nse
MORARJEE,EQ,52.7,54.8,52.5,52.9,52.75,52.75,4197,223588.5,10-JUL-2017,34,INE161G01027,nse
MOREPENLAB,EQ,19.8,19.8,18,19.4,19.4,19.5,155217,3018625.25,10-JUL-2017,555,INE083A01026,nse
MOSERBAER,EQ,4.85,4.95,4.75,4.8,4.8,4.65,167101,815022.5,10-JUL-2017,279,INE739A01015,nse
MOTHERSUMI,EQ,302.8,315.5,302.8,312.5,312.65,310.95,477107,149347107.2,10-JUL-2017,3266,INE775A01035,nse
MOTILALOFS,EQ,1065,1118.05,1065,1103.3,1097,1094.4,32740,36231980.85,10-JUL-2017,1026,INE338I01027,nse
MOTOGENFIN,BE,29.05,29.05,29.05,29.05,29.05,29.8,100000,2905e3,10-JUL-2017,2,INE861B01015,nse
MPHASIS,EQ,600,622.4,600,616.4,614.9,597.45,20895,12845358.6,10-JUL-2017,646,INE356A01018,nse
MPSLTD,EQ,613.95,613.95,597.6,598.9,600,597.6,1349,811439.1,10-JUL-2017,96,INE943D01017,nse
MRF,EQ,69900,70450,69403,69600.25,69500,69809.3,1539,107473889.1,10-JUL-2017,832,INE883A01011,nse
MRO-TEK,BE,59.5,62.95,59.5,62,62.95,62.55,127,7876.85,10-JUL-2017,23,INE398B01018,nse
MRPL,EQ,121.35,122.8,111.1,122.4,122.4,121.75,198244,24220185.4,10-JUL-2017,1687,INE103A01014,nse
MSPL,EQ,14.8,14.85,14,14.5,14.25,14.6,9707,142431.95,10-JUL-2017,24,INE752G01015,nse
MTEDUCARE,EQ,68,80.6,68,80.6,80.6,67.2,394402,31128050.1,10-JUL-2017,2641,INE472M01018,nse
MTNL,EQ,23.4,23.4,21.4,21.6,21.65,20.95,322306,6993593.8,10-JUL-2017,976,INE153A01019,nse
MUKANDENGG,EQ,54.5,55.9,53.25,54,54,55.1,203,11253.05,10-JUL-2017,24,INE022B01014,nse
MUKANDLTD,EQ,66,67.75,65.4,67.15,66.8,66.85,6743,449962.65,10-JUL-2017,88,INE304A01026,nse
MUKANDLTD,P1,5.35,5.35,5.35,5.35,5.35,6.5,6,32.1,10-JUL-2017,1,INE304A04012,nse
MUKTAARTS,EQ,107,107,103.55,104.05,103.95,105.4,17273,1801162.05,10-JUL-2017,157,INE374B01019,nse
MUNJALAU,EQ,150,150,142.2,143.35,142.65,147.15,99889,14473947.3,10-JUL-2017,1026,INE672B01032,nse
MUNJALSHOW,EQ,194,197,192.45,195.35,196,193.8,13746,2680033.95,10-JUL-2017,146,INE577A01027,nse
MURUDCERA,EQ,45.2,46,44,45.85,45.6,44.6,24565,1119095.8,10-JUL-2017,202,INE692B01014,nse
MUTHOOTCAP,EQ,515.2,522.5,492.4,519.35,520,523.4,2511,1299676.6,10-JUL-2017,115,INE296G01013,nse
MUTHOOTFIN,EQ,448.9,454,445,449.5,451.5,448.9,65960,29715034.2,10-JUL-2017,1324,INE414G01012,nse
MUTHOOTFIN,N9,915.02,1020,915.02,1010,1010,1010.01,135,136490.15,10-JUL-2017,6,INE414G07225,nse
MUTHOOTFIN,NC,1944.7,1944.7,1944.7,1944.7,1944.7,1933,6,11668.2,10-JUL-2017,1,INE414G07191,nse
MVL,BE,0.55,0.55,0.5,0.55,0.55,0.55,396,212,10-JUL-2017,9,INE744I01034,nse
N100,EQ,428,433.76,420,433.39,433.39,428.35,713,306463.97,10-JUL-2017,69,INF247L01031,nse
NAGAAGRI,EQ,34.4,34.4,32.75,34.05,34,32.65,36623,1240699.2,10-JUL-2017,105,INE295D01020,nse
NAGAFERT,EQ,16.4,16.4,15.25,15.9,15.75,15.95,101998,1620872.6,10-JUL-2017,163,INE454M01024,nse
NAGAROIL,EQ,4.1,4.3,4.05,4.05,4.15,4.1,96164,392355.85,10-JUL-2017,166,INE453M01018,nse
NAGREEKCAP,EQ,19.7,19.7,19.7,19.7,19.7,19.2,146,2876.2,10-JUL-2017,2,INE245I01016,nse
NAHARCAP,EQ,111,114.8,111,111.5,111.05,111.05,1376,153480,10-JUL-2017,20,INE049I01012,nse
NAHARINDUS,EQ,114,117.4,114,115.1,115,114.4,5367,618836.85,10-JUL-2017,88,INE289A01011,nse
NAHARPOLY,EQ,55.15,62.15,55.15,56.85,56.8,56.25,612,34370.85,10-JUL-2017,18,INE308A01027,nse
NAHARSPING,EQ,125,125.45,124.15,125.15,124.5,124.45,7795,975476.15,10-JUL-2017,53,INE290A01027,nse
NAKODA,EQ,0.35,0.4,0.3,0.3,0.3,0.35,372695,123828.9,10-JUL-2017,38,INE559B01023,nse
NANDANI,SM,52.35,56.95,52.35,56.95,56.95,56.6,6000,325600,10-JUL-2017,3,INE696V01013,nse
NATCOPHARM,EQ,1012,1012,990,1000.15,998.1,1007.1,33491,33545672.1,10-JUL-2017,1354,INE987B01026,nse
NATHBIOGEN,EQ,399,407,382,398.8,397.8,387,93948,37385819.35,10-JUL-2017,1798,INE448G01010,nse
NATIONALUM,EQ,67.8,68.5,65,67.95,68.25,67.55,456465,31030036.45,10-JUL-2017,1656,INE139A01034,nse
NATNLSTEEL,BE,26.1,26.1,25.3,25.35,25.95,25.6,756,19186.1,10-JUL-2017,8,INE088B01015,nse
NAUKRI,EQ,1023.7,1049,1005.4,1039.35,1044.45,1044.55,5348,5555025.2,10-JUL-2017,427,INE663F01024,nse
NAVINFLUOR,EQ,3100,3100,3020.05,3039.15,3050,3027.65,2318,7090756.8,10-JUL-2017,607,INE048G01018,nse
NAVKARCORP,EQ,207,210,204.1,205.3,206.75,206.7,6207,1282895.25,10-JUL-2017,152,INE278M01019,nse
NAVNETEDUL,EQ,180,180,175.1,177.45,178.55,177.6,7779,1381989.4,10-JUL-2017,133,INE060A01024,nse
NBCC,EQ,208,208,204,205.25,206.2,204.75,132849,27280631.85,10-JUL-2017,1488,INE095N01023,nse
NBIFIN,EQ,3665.5,3665.5,3660,3661.25,3660,3721.8,10,36612.5,10-JUL-2017,4,INE365I01012,nse
NBVENTURES,EQ,127.8,128.65,126.1,127.65,127.95,127.35,141044,18012795.6,10-JUL-2017,565,INE725A01022,nse
NCC,EQ,92,92,87.4,90.4,90.45,89.3,370327,33469848,10-JUL-2017,4543,INE868B01028,nse
NCLIND,EQ,224.35,224.35,214.95,216.15,218,220.7,33180,7187457.95,10-JUL-2017,488,INE732C01016,nse
NDGL,EQ,720,720,720,720,720,700.9,6,4320,10-JUL-2017,1,INE756C01015,nse
NDL,EQ,152.7,153.5,141.95,148.75,148,151.65,26617,3980087.15,10-JUL-2017,371,INE875G01030,nse
NDTV,EQ,50.9,50.9,49,49.85,49.65,49.45,8232,408534.7,10-JUL-2017,85,INE155G01029,nse
NECCLTD,EQ,46.15,47,45.2,46.45,47,46.6,18025,838926.95,10-JUL-2017,125,INE553C01016,nse
NECLIFE,EQ,32.9,33.6,32.75,32.95,32.9,32.65,137890,4558721.85,10-JUL-2017,440,INE023H01027,nse
NELCAST,EQ,70,70.85,66.95,69.3,69.25,70.25,11126,773233.25,10-JUL-2017,142,INE189I01024,nse
NELCO,EQ,115,115,98.85,104,103.9,104.8,193099,20331439.4,10-JUL-2017,1556,INE045B01015,nse
NESCO,EQ,2411.5,2449.45,2410,2439.1,2449,2407.7,1052,2562863.25,10-JUL-2017,136,INE317F01027,nse
NESTLEIND,EQ,6900.05,6900.05,6778,6805.5,6810,6870.05,8777,59797946.5,10-JUL-2017,835,INE239A01016,nse
NETWORK18,EQ,52.05,52.8,51.1,51.75,51.5,51.45,90919,4717543.9,10-JUL-2017,515,INE870H01013,nse
NEULANDLAB,EQ,1370,1374.95,1365,1370.75,1370,1372.55,317,434448.75,10-JUL-2017,54,INE794A01010,nse
NEXTMEDIA,EQ,21.75,22.75,21,22,22,21.95,19361,423744.7,10-JUL-2017,48,INE747B01016,nse
NFL,EQ,75,77.5,75,76,75.8,75.05,76265,5800716,10-JUL-2017,573,INE870D01012,nse
NH,EQ,305,310,304.3,306.6,307.8,304.95,28779,8826880.3,10-JUL-2017,448,INE410P01011,nse
NHAI,N1,1155.4,1162,1155.4,1161,1161,1164.96,734,848754.8,10-JUL-2017,4,INE906B07CA1,nse
NHAI,N2,1220,1220,1217.9,1219,1219,1217.44,260,316785,10-JUL-2017,13,INE906B07CB9,nse
NHAI,N4,1180,1180,1180,1180,1180,1176.35,25,29500,10-JUL-2017,1,INE906B07DD3,nse
NHAI,N6,1250,1250,1239,1240.61,1241,1245,550,683189.25,10-JUL-2017,11,INE906B07DF8,nse
NHAI,N8,1086,1086,1086,1086,1086,1086,25,27150,10-JUL-2017,1,INE906B07EH2,nse
NHAI,N9,1155,1155,1155,1155,1155,1125,1,1155,10-JUL-2017,1,INE906B07EI0,nse
NHAI,NA,1143,1145,1140,1145,1145,1142.29,512,585539.9,10-JUL-2017,8,INE906B07EJ8,nse
NHAI,NE,1183.11,1183.11,1183.11,1183.11,1183.11,1183,53,62704.83,10-JUL-2017,1,INE906B07EP5,nse
NHBTF2014,N6,6600,6600,6570,6574.68,6585,6600,217,1427085.5,10-JUL-2017,10,INE557F07132,nse
NHPC,EQ,31.7,32.35,31.5,32.15,32.1,31.8,795129,25514961.3,10-JUL-2017,1209,INE848E01016,nse
NIBL,EQ,42.7,42.7,38.15,38.6,38.5,38.5,3096,120339.8,10-JUL-2017,43,INE047O01014,nse
NIF100IWIN,EQ,110,119.95,105,109.02,109.15,104.51,1247,141557.15,10-JUL-2017,79,INF109KA1962,nse
NIFTYBEES,EQ,990,1001.6,989,1000.18,999.95,990.09,15131,15085374.53,10-JUL-2017,820,INF732E01011,nse
NIFTYEES,EQ,9811,9811,9811,9811,9811,10000.55,1,9811,10-JUL-2017,1,INF754K01EK3,nse
NIFTYIWIN,EQ,99,102.2,86.8,99.75,99.75,98.69,87632,8753826.33,10-JUL-2017,4650,INF109K012R6,nse
NIITLTD,EQ,87.7,89.5,87.5,88.55,88.2,87.45,86011,7616480.45,10-JUL-2017,461,INE161A01038,nse
NIITTECH,EQ,558,574.7,550.15,565.9,567.25,557.25,85745,48240934.3,10-JUL-2017,2827,INE591G01017,nse
NILAINFRA,EQ,20,20,17.9,18.2,18.25,17.9,194290,3537460.75,10-JUL-2017,323,INE937C01029,nse
NILKAMAL,EQ,1931,1960,1699.2,1939.3,1940,1930.95,2917,5638353.1,10-JUL-2017,258,INE310A01015,nse
NIPPOBATRY,EQ,918.6,950,888.75,900,900,891.85,108,96945.45,10-JUL-2017,15,INE567A01010,nse
NITCO,EQ,74.95,75.5,72.9,73.45,73.8,74.2,36193,2673564.85,10-JUL-2017,355,INE858F01012,nse
NITESHEST,EQ,9,9,8.85,8.9,8.85,8.85,10201,91383.65,10-JUL-2017,31,INE639K01016,nse
NITINFIRE,EQ,9.15,9.3,8.7,8.8,8.95,9.15,713860,6328918.2,10-JUL-2017,709,INE489H01020,nse
NITINSPIN,EQ,136.05,139.35,132.1,138.6,139.35,135.15,170125,23468014.75,10-JUL-2017,1071,INE229H01012,nse
NKIND,EQ,48,48,48,48,48,48,45,2160,10-JUL-2017,2,INE542C01019,nse
NLCINDIA,EQ,104,110,102.65,102.9,102.8,102.9,26964,2778511.8,10-JUL-2017,304,INE589A01014,nse
NMDC,EQ,122,122,115.5,117.65,117.5,115.95,693254,81743869,10-JUL-2017,3863,INE584A01023,nse
NOCIL,EQ,122,124.95,118.3,123.75,124.5,119.6,991455,121865290.95,10-JUL-2017,4597,INE163A01018,nse
NOIDATOLL,EQ,10.5,10.5,9.8,9.95,9.95,9.75,187496,1888929.9,10-JUL-2017,231,INE781B01015,nse
NRAIL,EQ,310.8,312,304,305.15,304,302.1,7585,2315935.25,10-JUL-2017,90,INE740D01017,nse
NRBBEARING,EQ,136,136,131.7,132.95,132.95,135.8,25282,3365790.9,10-JUL-2017,280,INE349A01021,nse
NTL,EQ,4.5,4.8,4.25,4.65,4.7,4.45,26112,118999.5,10-JUL-2017,46,INE333I01036,nse
NTPC,EQ,170,170,153.6,160.05,160.05,159.05,992122,158838984.95,10-JUL-2017,6023,INE733E01010,nse
NTPC,N2,1325,1325,1325,1325,1325,1325,1,1325,10-JUL-2017,1,INE733E07JF7,nse
NTPC,N7,13.35,13.35,13.2,13.28,13.28,13.31,14475,191865.33,10-JUL-2017,53,INE733E07JP6,nse
NTPC,ND,1200,1200,1200,1200,1200,1200,50,6e4,10-JUL-2017,1,INE733E07JW2,nse
NUCLEUS,EQ,311.05,315,306.55,309.75,311.9,315.9,7911,2451911.6,10-JUL-2017,262,INE096B01018,nse
NUTEK,EQ,0.75,0.75,0.65,0.7,0.75,0.75,68031,47861.65,10-JUL-2017,28,INE318J01027,nse
OBEROIRLTY,EQ,400,400,370.9,387.55,387,382.35,20856,8070586,10-JUL-2017,357,INE093I01010,nse
OCCL,EQ,1238.9,1238.9,1172,1204.2,1215,1170,3742,4480734.3,10-JUL-2017,276,INE321D01016,nse
OCL,EQ,1190.05,1239,1190.05,1217.8,1205.15,1210.95,3041,3701629,10-JUL-2017,143,INE290B01025,nse
OFSS,EQ,3625,3649.35,3607,3622.7,3642.85,3614.45,3859,14001633.95,10-JUL-2017,697,INE881D01027,nse
OIL,EQ,265,268.65,262.9,265.6,265.55,263.6,41359,10989429.1,10-JUL-2017,753,INE274J01014,nse
OILCOUNTUB,EQ,46.05,47.35,46.05,46.9,46.35,46.5,2659,123661.55,10-JUL-2017,28,INE591A01010,nse
OISL,EQ,4.15,4.15,4.05,4.05,4.05,4.15,29918,121757.15,10-JUL-2017,33,INE196J01019,nse
OMAXAUTO,EQ,81,81,77.5,78.65,78.4,78.95,5194,409909.5,10-JUL-2017,78,INE090B01011,nse
OMAXE,EQ,205.25,206.9,204.65,205.9,206.35,204.65,525071,108014849.9,10-JUL-2017,2298,INE800H01010,nse
OMKARCHEM,EQ,97.5,114,97.5,105.6,104.5,97.55,825135,87358492.05,10-JUL-2017,5340,INE474L01016,nse
OMMETALS,EQ,59,59.5,52.95,58.2,57.75,58.2,101814,5957210.9,10-JUL-2017,406,INE239D01028,nse
ONELIFECAP,EQ,22.65,23,22.25,22.7,22.7,22.65,1540,34956,10-JUL-2017,9,INE912L01015,nse
ONGC,EQ,165,165,154,162.4,162.15,159.6,1406791,228156549.7,10-JUL-2017,13626,INE213A01029,nse
ONMOBILE,EQ,68.95,69.8,67.25,69.25,69.1,68.3,98191,6785192.05,10-JUL-2017,597,INE809I01019,nse
ONWARDTEC,EQ,92.55,94.5,92,93.05,92.35,92.35,6891,642859.8,10-JUL-2017,41,INE229A01017,nse
OPTOCIRCUI,EQ,9.25,9.35,9.1,9.15,9.1,9.1,143155,1317616.55,10-JUL-2017,240,INE808B01016,nse
ORBITCORP,BZ,1.95,1.95,1.9,1.9,1.9,1.95,5590,10709.9,10-JUL-2017,19,INE628H01015,nse
ORBTEXP,EQ,161,165,155.5,159.25,158.25,160.35,4565,733421.65,10-JUL-2017,104,INE231G01010,nse
ORCHIDPHAR,EQ,30.5,30.5,28.65,28.75,28.95,29.6,113553,3283261.05,10-JUL-2017,648,INE191A01019,nse
ORICONENT,EQ,60.25,60.25,59.65,59.85,60,59.65,68416,4101184.05,10-JUL-2017,137,INE730A01022,nse
ORIENTABRA,EQ,32.55,32.9,32,32.05,32,32.55,9442,305095.85,10-JUL-2017,51,INE569C01020,nse
ORIENTALTL,EQ,11.6,12,11.25,11.45,11.25,11.4,1795,20558.95,10-JUL-2017,15,INE998H01012,nse
ORIENTBANK,EQ,145.1,152.5,141.8,150.85,150.2,142.35,1323373,199125671.65,10-JUL-2017,8396,INE141A01014,nse
ORIENTBELL,EQ,282.75,292,278.1,282.25,280.05,279.9,13165,3733313.15,10-JUL-2017,189,INE607D01018,nse
ORIENTCEM,EQ,154.1,158,154.1,156.55,157.75,155.05,25065,3922109.9,10-JUL-2017,344,INE876N01018,nse
ORIENTHOT,EQ,38,38.45,35.6,37.7,38.4,37.5,18057,678097.9,10-JUL-2017,74,INE750A01020,nse
ORIENTLTD,EQ,100,100,92.4,98.7,93.75,97.25,331,32542.25,10-JUL-2017,15,INE609C01024,nse
ORIENTPPR,EQ,85,86,84,85.15,85.05,83.55,72985,6202519.35,10-JUL-2017,587,INE592A01026,nse
ORIENTREF,EQ,150.25,151.9,148,149.65,149.3,150.15,24684,3684183.95,10-JUL-2017,161,INE743M01012,nse
ORISSAMINE,EQ,2011.7,2011.7,1954.8,1971.35,1960.1,1986.05,485,957186.15,10-JUL-2017,52,INE725E01024,nse
ORTEL,EQ,69,69.95,67,67.1,67,67.95,656,44480.95,10-JUL-2017,13,INE849L01019,nse
ORTINLABSS,EQ,19.4,19.4,19,19.4,19.4,18.85,3080,59501.5,10-JUL-2017,15,INE749B01012,nse
PAEL,BE,8.8,8.8,8.8,8.8,8.8,8.8,1,8.8,10-JUL-2017,1,INE766A01018,nse
PAGEIND,EQ,16850,17066.3,16550,16637.05,16724.9,16891.65,3590,60132351.5,10-JUL-2017,880,INE761H01022,nse
PALREDTEC,EQ,115,116.8,115,115.4,116.4,116.75,662,76386.8,10-JUL-2017,7,INE218G01033,nse
PANACEABIO,EQ,145.3,148,143.5,144.85,144,146,8487,1233786,10-JUL-2017,140,INE922B01023,nse
PANACHE,SM,108.25,108.25,107.85,107.85,107.85,106,4800,518560,10-JUL-2017,3,INE895W01019,nse
PANAMAPET,EQ,165,188.3,164,166.7,166,162.9,25289,4213851.2,10-JUL-2017,311,INE305C01029,nse
PANORAMUNI,EQ,9.4,10,9.4,9.5,9.7,9.55,2326,22113.45,10-JUL-2017,17,INE194B01029,nse
PAPERPROD,EQ,257.5,261.8,257.5,260.9,261,258.25,6407,1670569.55,10-JUL-2017,61,INE275B01026,nse
PARABDRUGS,EQ,7.35,8,7.3,7.5,7.4,7.25,10084,75889.4,10-JUL-2017,19,INE618H01016,nse
PARACABLES,BE,5.15,5.15,5.15,5.15,5.15,4.95,3081,15867.15,10-JUL-2017,10,INE074B01023,nse
PARAGMILK,EQ,230.9,237,230.9,232.2,231,232.95,24119,5617750.15,10-JUL-2017,362,INE883N01014,nse
PARSVNATH,EQ,16.2,16.9,16.2,16.55,16.65,16.5,146324,2409207.8,10-JUL-2017,274,INE561H01026,nse
PATELENG,EQ,88.2,88.2,84.4,84.9,85,84.6,52222,4444976.95,10-JUL-2017,802,INE244B01030,nse
PATINTLOG,EQ,94,94,87.8,89.15,89,87,37284,3320614.15,10-JUL-2017,250,INE529D01014,nse
PATSPINLTD,EQ,26.75,26.8,25.1,25.55,25.5,25,15900,415709.45,10-JUL-2017,94,INE790C01014,nse
PBAINFRA,EQ,21.75,22.25,21.5,22.15,22.2,21.35,1593,35239.8,10-JUL-2017,12,INE160H01019,nse
